;Freq(Hz)	Relative Amplitude (dB): Left
21111.3281	-89.940269
21114.2578	-89.890274
21117.1875	-89.879097
21120.1172	-89.847618
21123.0469	-89.808182
21125.9766	-89.857567
21128.9062	-89.919693
21131.8359	-89.899147
21134.7656	-89.860779
21137.6953	-89.852852
21140.6250	-89.894997
21143.5547	-89.961502
21146.4844	-89.909508
21149.4141	-89.853050
21152.3438	-89.860550
21155.2734	-89.851357
21158.2031	-89.898468
21161.1328	-89.977448
21164.0625	-89.989784
21166.9922	-90.000824
21169.9219	-89.985710
21172.8516	-89.874886
21175.7812	-89.815491
21178.7109	-89.875183
21181.6406	-89.919098
21184.5703	-89.933495
21187.5000	-89.973587
21190.4297	-89.974754
21193.3594	-89.988693
21196.2891	-90.007782
21199.2188	-90.000618
21202.1484	-90.029396
21205.0781	-90.067490
21208.0078	-90.070656
21210.9375	-90.039299
21213.8672	-90.031975
21216.7969	-90.071625
21219.7266	-90.090752
21222.6562	-90.054077
21225.5859	-90.038139
21228.5156	-90.082443
21231.4453	-90.075645
21234.3750	-90.072563
21237.3047	-90.153168
21240.2344	-90.126030
21243.1641	-90.027245
21246.0938	-90.040924
21249.0234	-90.099281
21251.9531	-90.149277
21254.8828	-90.198112
21257.8125	-90.170952
21260.7422	-90.106125
21263.6719	-90.076057
21266.6016	-90.132805
21269.5312	-90.195953
21272.4609	-90.167999
21275.3906	-90.170357
21278.3203	-90.205017
21281.2500	-90.180168
21284.1797	-90.117622
21287.1094	-90.099174
21290.0391	-90.111351
21292.9688	-90.079018
21295.8984	-90.043953
21298.8281	-90.090401
21301.7578	-90.201721
21304.6875	-90.258080
21307.6172	-90.221855
21310.5469	-90.166649
21313.4766	-90.122581
21316.4062	-90.088341
21319.3359	-90.111618
21322.2656	-90.163414
21325.1953	-90.161133
21328.1250	-90.149971
21331.0547	-90.126953
21333.9844	-90.104935
21336.9141	-90.117752
21339.8438	-90.159981
21342.7734	-90.201920
21345.7031	-90.198555
21348.6328	-90.153290
21351.5625	-90.105972
21354.4922	-90.139252
21357.4219	-90.196358
21360.3516	-90.208107
21363.2812	-90.221848
21366.2109	-90.223526
21369.1406	-90.208878
21372.0703	-90.213326
21375.0000	-90.234871
21377.9297	-90.276505
21380.8594	-90.300453
21383.7891	-90.280243
21386.7188	-90.258469
21389.6484	-90.251259
21392.5781	-90.282433
21395.5078	-90.297142
21398.4375	-90.312981
21401.3672	-90.344017
21404.2969	-90.328415
21407.2266	-90.348152
21410.1562	-90.392525
21413.0859	-90.383163
21416.0156	-90.363617
21418.9453	-90.350174
21421.8750	-90.357964
21424.8047	-90.390144
21427.7344	-90.369438
21430.6641	-90.325638
21433.5938	-90.363548
21436.5234	-90.381889
21439.4531	-90.323547
21442.3828	-90.361496
21445.3125	-90.459305
21448.2422	-90.438103
21451.1719	-90.413551
21454.1016	-90.398376
21457.0312	-90.333435
21459.9609	-90.355057
21462.8906	-90.406555
21465.8203	-90.410820
21468.7500	-90.416817
21471.6797	-90.406296
21474.6094	-90.341942
21477.5391	-90.296677
21480.4688	-90.305496
21483.3984	-90.317062
