;Freq(Hz)	Relative Amplitude (dB): Left
21506.8359	-55.073044
21509.7656	-55.075329
21512.6953	-55.077641
21515.6250	-55.069481
21518.5547	-55.059399
21521.4844	-55.051437
21524.4141	-55.044922
21527.3438	-55.037682
21530.2734	-55.030422
21533.2031	-55.024158
21536.1328	-55.017376
21539.0625	-55.010418
21541.9922	-55.002922
21544.9219	-54.996128
21547.8516	-54.992863
21550.7812	-54.989010
21553.7109	-54.981289
21556.6406	-54.975639
21559.5703	-54.970757
21562.5000	-54.964870
21565.4297	-54.959991
21568.3594	-54.955643
21571.2891	-54.951992
21574.2188	-54.947666
21577.1484	-54.943066
21580.0781	-54.938801
21583.0078	-54.935108
21585.9375	-54.932377
21588.8672	-54.928654
21591.7969	-54.923115
21594.7266	-54.917362
21597.6562	-54.914314
21600.5859	-54.912773
21603.5156	-54.909866
21606.4453	-54.905411
21609.3750	-54.901169
21612.3047	-54.899830
21615.2344	-54.899429
21618.1641	-54.898636
21621.0938	-54.897579
21624.0234	-54.895592
21626.9531	-54.894199
21629.8828	-54.892849
21632.8125	-54.890121
21635.7422	-54.887707
21638.6719	-54.888325
21641.6016	-54.890228
21644.5312	-54.887325
21647.4609	-54.882793
21650.3906	-54.875599
21653.3203	-54.869003
21656.2500	-54.864368
21659.1797	-54.860226
21662.1094	-54.856071
21665.0391	-54.850906
21667.9688	-54.847885
21670.8984	-54.846333
21673.8281	-54.842136
21676.7578	-54.837631
21679.6875	-54.834076
21682.6172	-54.829918
21685.5469	-54.825619
21688.4766	-54.822620
21691.4062	-54.820816
21694.3359	-54.818436
21697.2656	-54.815926
21700.1953	-54.814102
21703.1250	-54.812160
21706.0547	-54.809628
21708.9844	-54.807644
21711.9141	-54.807129
21714.8438	-54.806545
21717.7734	-54.805447
21720.7031	-54.804913
21723.6328	-54.804356
21726.5625	-54.804596
21729.4922	-54.805843
21732.4219	-54.804607
21735.3516	-54.803211
21738.2812	-54.805656
21741.2109	-54.806908
21744.1406	-54.805412
21747.0703	-54.805256
21750.0000	-54.806087
21752.9297	-54.808006
