;Freq(Hz)	Relative Amplitude (dB): Left
21916.9922	-126.199188
21919.9219	-135.843597
21922.8516	-123.901428
21925.7812	-128.114334
21928.7109	-128.937363
21931.6406	-132.253387
21934.5703	-136.930145
21937.5000	-128.424606
21940.4297	-130.016373
21943.3594	-134.710434
21946.2891	-138.113892
21949.2188	-130.281311
21952.1484	-131.409241
21955.0781	-145.410522
21958.0078	-144.324341
21960.9375	-135.332718
21963.8672	-142.311859
21966.7969	-135.106934
21969.7266	-132.222763
21972.6562	-139.782425
21975.5859	-134.421585
21978.5156	-132.409256
21981.4453	-137.200134
21984.3750	-132.407898
21987.3047	-131.639359
21990.2344	-131.784378
21993.1641	-136.330490
21996.0938	-155.417603
21999.0234	-143.928391
22001.9531	-134.281296
22004.8828	-127.789207
22007.8125	-130.850021
22010.7422	-129.469086
22013.6719	-126.321602
22016.6016	-132.409882
22019.5312	-134.076981
22022.4609	-127.750229
22025.3906	-130.660736
22028.3203	-135.006012
22031.2500	-127.797462
22034.1797	-130.335953
22037.1094	-133.600769
22040.0391	-128.512894
22042.9688	-125.863258
22045.8984	-140.600067
22048.8281	-129.595978
22051.7578	-133.799149
22054.6875	-139.623932
22057.6172	-133.100510
22060.5469	-135.731812
22063.4766	-133.337341
22066.4062	-129.198486
22069.3359	-130.514557
22072.2656	-148.623047
22075.1953	-138.437683
22078.1250	-141.123810
22081.0547	-132.264877
22083.9844	-128.664886
22086.9141	-124.560654
22089.8438	-122.838341
22092.7734	-127.194115
22095.7031	-138.290497
22098.6328	-126.071602
22101.5625	-128.017319
22104.4922	-137.241486
22107.4219	-134.257492
22110.3516	-130.713745
22113.2812	-128.766663
22116.2109	-149.201767
22119.1406	-147.175262
22122.0703	-137.029510
22125.0000	-128.916718
22127.9297	-127.447113
22130.8594	-131.660889
22133.7891	-128.441498
22136.7188	-122.180603
22139.6484	-121.977158
22142.5781	-129.152939
22145.5078	-134.480194
22148.4375	-128.724503
22151.3672	-126.604790
22154.2969	-124.883453
22157.2266	-125.599663
22160.1562	-131.645203
22163.0859	-136.999649
22166.0156	-139.487854
22168.9453	-134.119965
22171.8750	-133.301208
22174.8047	-131.611771
22177.7344	-138.776245
22180.6641	-152.451447
22183.5938	-132.713623
22186.5234	-126.611916
22189.4531	-127.209503
22192.3828	-129.656586
22195.3125	-130.925323
22198.2422	-129.477997
22201.1719	-132.423752
22204.1016	-138.242966
22207.0312	-137.996643
22209.9609	-133.397858
22212.8906	-128.212479
22215.8203	-126.415024
22218.7500	-128.913071
22221.6797	-132.845612
22224.6094	-129.593735
22227.5391	-131.298355
22230.4688	-130.147980
22233.3984	-135.143875
22236.3281	-137.960464
22239.2578	-133.925537
22242.1875	-134.166946
22245.1172	-136.002579
22248.0469	-127.693474
22250.9766	-125.539993
22253.9062	-129.801926
22256.8359	-134.619385
22259.7656	-133.491516
22262.6953	-134.776489
22265.6250	-148.464142
22268.5547	-140.687653
22271.4844	-140.655777
22274.4141	-134.296616
22277.3438	-135.002213
22280.2734	-131.392365
22283.2031	-127.331306
22286.1328	-125.733841
22289.0625	-130.373260
22291.9922	-133.111526
22294.9219	-126.522308
22297.8516	-133.425674
22300.7812	-134.271027
22303.7109	-126.734955
22306.6406	-128.519043
22309.5703	-138.304382
22312.5000	-133.714706
22315.4297	-131.404510
22318.3594	-128.722275
22321.2891	-128.073761
22324.2188	-135.417450
22327.1484	-129.392578
22330.0781	-126.914337
22333.0078	-132.389984
22335.9375	-131.595947
22338.8672	-133.825592
22341.7969	-139.663315
22344.7266	-134.757156
22347.6562	-144.274689
22350.5859	-131.525482
22353.5156	-125.173302
22356.4453	-127.632301
22359.3750	-130.330383
22362.3047	-129.903946
22365.2344	-135.485886
22368.1641	-133.886536
22371.0938	-128.806824
22374.0234	-125.444359
22376.9531	-125.617935
22379.8828	-127.521622
22382.8125	-130.454605
22385.7422	-126.439507
22388.6719	-126.459343
22391.6016	-136.073975
22394.5312	-135.412430
22397.4609	-139.582565
22400.3906	-137.475327
22403.3203	-129.092300
22406.2500	-131.539337
22409.1797	-133.901993
22412.1094	-139.679916
22415.0391	-130.032547
22417.9688	-129.703873
22420.8984	-144.010330
22423.8281	-138.158279
22426.7578	-142.248520
22429.6875	-134.154785
22432.6172	-136.059784
22435.5469	-133.033875
22438.4766	-138.266037
22441.4062	-131.361603
22444.3359	-138.597519
22447.2656	-137.835831
22450.1953	-136.307465
22453.1250	-131.269714
22456.0547	-134.889572
22458.9844	-138.286011
22461.9141	-133.305237
22464.8438	-132.824310
22467.7734	-144.463440
22470.7031	-135.246231
22473.6328	-134.731506
22476.5625	-147.930695
22479.4922	-133.412155
22482.4219	-131.769547
22485.3516	-129.650116
22488.2812	-129.719131
22491.2109	-127.461609
22494.1406	-130.365036
22497.0703	-140.220093
22500.0000	-129.118225
22502.9297	-127.122787
22505.8594	-127.422691
22508.7891	-128.594543
22511.7188	-137.250168
22514.6484	-127.702148
22517.5781	-133.439377
22520.5078	-135.073669
22523.4375	-147.999924
